,accountNumber,customerId,creditLimit,availableMoney,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,currentBalance,cardPresent,expirationDateKeyInMatch,accountOpenDate,transactionDateTime,currentExpDate,dateOfLastAddressChange
332625,645976627,645976627,2500.0,146.04,30.91,Subway #339213,US,US,05,08,fastfood,388,388,218,PURCHASE,0,2353.96,True,False,2014-06-26 00:00:00,2016-05-11 11:52:20,2028-01-01 00:00:00,2016-02-19 00:00:00
175058,822203001,822203001,5000.0,1713.46,90.51,Washington Repair,US,US,05,01,auto,180,180,6060,PURCHASE,0,3286.54,False,False,2014-01-11 00:00:00,2016-08-03 08:49:56,2025-07-01 00:00:00,2016-03-26 00:00:00
493409,921414398,921414398,15000.0,5826.48,44.14,South Restaurant,US,US,05,01,food,210,210,3781,PURCHASE,0,9173.52,True,False,2013-11-29 00:00:00,2016-08-22 03:21:07,2032-01-01 00:00:00,2013-11-29 00:00:00
162879,859945982,859945982,5000.0,2534.91,79.5,Boston Bistro,US,US,05,01,food,243,243,252,PURCHASE,0,2465.09,True,False,2014-08-13 00:00:00,2016-04-07 07:27:28,2024-05-01 00:00:00,2016-04-04 00:00:00
369416,184687527,184687527,5000.0,589.88,58.7,WSC #579509,US,US,09,01,health,350,350,7573,PURCHASE,0,4410.12,True,False,2013-06-07 00:00:00,2016-03-28 10:54:48,2019-12-01 00:00:00,2013-06-07 00:00:00
285746,236992371,236992371,2500.0,209.48,41.34,AMC #74121,US,US,02,08,entertainment,764,764,5421,REVERSAL,0,2290.52,True,False,2015-11-07 00:00:00,2016-02-10 04:35:39,2031-12-01 00:00:00,2016-01-13 00:00:00
501980,975710792,975710792,20000.0,8430.63,7.4,Washington Repair,US,US,02,01,auto,371,371,9968,PURCHASE,0,11569.37,True,False,2015-08-02 00:00:00,2016-07-05 18:12:34,2027-07-01 00:00:00,2015-08-02 00:00:00
29397,326545556,326545556,7500.0,333.56,33.35,Domino's Pizza #988301,US,US,02,01,fastfood,301,301,6527,PURCHASE,0,7166.44,True,False,2015-07-24 00:00:00,2016-05-09 19:41:35,2020-06-01 00:00:00,2015-07-24 00:00:00
94700,602360327,602360327,15000.0,9679.02,56.54,EZ Putt Putt #551896,US,US,09,01,entertainment,853,853,3090,PURCHASE,0,5320.98,True,False,2015-01-13 00:00:00,2016-04-29 22:03:01,2027-08-01 00:00:00,2016-03-09 00:00:00
521312,310062495,310062495,5000.0,1856.59,36.12,discount.com,US,US,05,01,online_retail,958,958,7758,PURCHASE,0,3143.41,False,False,2007-11-01 00:00:00,2016-01-23 15:59:05,2018-08-01 00:00:00,2007-11-01 00:00:00
365192,247143438,247143438,1000.0,349.7,9.19,AMC #191138,US,US,09,01,entertainment,319,319,4306,PURCHASE,0,650.3,True,False,2015-10-04 00:00:00,2016-01-29 00:07:23,2029-09-01 00:00:00,2015-10-04 00:00:00
530411,318001076,318001076,50000.0,49480.12,273.99,ebay.com,US,US,05,01,online_retail,633,633,1789,REVERSAL,0,519.88,False,False,2015-12-11 00:00:00,2016-02-01 01:26:42,2027-03-01 00:00:00,2016-01-20 00:00:00
214051,305087790,305087790,15000.0,12811.5,121.48,walmart.com,US,US,05,01,online_retail,241,241,7371,PURCHASE,0,2188.5,False,False,2013-09-18 00:00:00,2016-01-14 16:47:22,2020-11-01 00:00:00,2013-09-18 00:00:00
64137,414300522,414300522,50000.0,50000.0,340.76,Hilton Hotels #787468,US,US,05,01,hotels,619,619,6350,PURCHASE,0,0.0,True,False,2015-07-12 00:00:00,2016-04-01 00:47:09,2019-04-01 00:00:00,2015-07-12 00:00:00
207339,806706098,806706098,10000.0,3846.71,116.66,Northtown Salon,US,US,02,01,personal care,584,584,1103,PURCHASE,0,6153.29,True,False,2010-06-24 00:00:00,2016-11-18 21:25:34,2020-06-01 00:00:00,2010-06-24 00:00:00
188244,266796367,266796367,20000.0,20000.0,410.91,Lyft,US,US,02,01,rideshare,674,674,8947,PURCHASE,0,0.0,False,False,2014-03-11 00:00:00,2016-02-01 01:44:55,2028-09-01 00:00:00,2014-03-11 00:00:00
300423,710868793,710868793,5000.0,1046.44,103.72,Best Deli #316476,US,US,09,01,food,135,135,2631,PURCHASE,0,3953.56,True,False,2008-09-23 00:00:00,2016-07-14 11:10:58,2025-09-01 00:00:00,2008-09-23 00:00:00
296729,310808701,310808701,20000.0,19662.28,21.57,Quizno's #436112,US,US,09,01,fastfood,368,368,4487,PURCHASE,0,337.72,True,False,2015-08-23 00:00:00,2016-02-10 05:16:54,2030-05-01 00:00:00,2015-08-23 00:00:00
529760,318001076,318001076,50000.0,19532.46,93.81,alibaba.com,US,US,09,08,online_retail,633,633,1789,PURCHASE,0,30467.54,False,False,2015-12-11 00:00:00,2016-01-09 03:34:02,2029-01-01 00:00:00,2015-12-11 00:00:00
457193,771821839,771821839,500.0,95.19,258.14,AMC #706324,US,US,09,08,entertainment,161,161,9249,PURCHASE,0,404.81,True,False,2014-01-25 00:00:00,2016-03-19 02:05:30,2028-10-01 00:00:00,2014-01-25 00:00:00
14357,824423647,824423647,2500.0,1366.43,125.27,ebay.com,US,US,09,01,online_retail,226,226,6606,PURCHASE,0,1133.57,False,False,2014-08-22 00:00:00,2016-12-30 03:50:55,2019-11-01 00:00:00,2016-12-27 00:00:00
356247,843697122,843697122,10000.0,8369.9,4.65,ebay.com,US,US,09,08,online_retail,160,160,7228,PURCHASE,0,1630.1,False,False,2015-03-14 00:00:00,2016-01-07 05:02:49,2022-08-01 00:00:00,2015-03-14 00:00:00
180841,341256661,341256661,250.0,16.99,168.26,South Steakhouse #73819,US,US,02,01,food,851,851,7709,PURCHASE,0,233.01,True,False,2014-02-24 00:00:00,2016-11-18 10:02:08,2020-12-01 00:00:00,2016-08-12 00:00:00
219206,161089322,161089322,500.0,44.59,21.16,AMC #74121,US,US,09,01,entertainment,880,880,4406,PURCHASE,0,455.41,True,False,2014-11-02 00:00:00,2016-09-04 18:35:06,2028-10-01 00:00:00,2016-08-18 00:00:00
291712,719873381,719873381,2500.0,184.43,544.49,Dairy Queen #339690,US,US,05,01,fastfood,986,986,2242,PURCHASE,0,2315.57,True,False,2015-12-22 00:00:00,2016-07-24 03:03:14,2019-09-01 00:00:00,2016-07-23 00:00:00
199015,520717889,520717889,10000.0,3465.86,330.48,Washington News,US,US,05,01,subscriptions,465,465,5358,PURCHASE,0,6534.14,False,False,2015-01-12 00:00:00,2016-09-21 05:00:45,2026-01-01 00:00:00,2016-08-23 00:00:00
594529,832897181,832897181,15000.0,3586.7,182.07,Burger King #406500,US,US,09,01,fastfood,446,446,3676,PURCHASE,0,11413.3,True,False,2011-10-08 00:00:00,2016-10-14 14:23:52,2024-11-01 00:00:00,2011-10-08 00:00:00
314814,447957199,447957199,5000.0,2153.25,172.84,gap.com,US,US,05,01,online_retail,104,104,2100,PURCHASE,0,2846.75,False,False,2014-12-09 00:00:00,2016-02-02 17:51:27,2019-09-01 00:00:00,2014-12-09 00:00:00
456908,787975609,787975609,50000.0,45142.71,6.65,Regal Cinemas #729464,US,US,02,01,entertainment,581,581,5568,PURCHASE,0,4857.29,True,False,2014-12-24 00:00:00,2016-12-17 20:02:11,2029-05-01 00:00:00,2014-12-24 00:00:00
583420,714452667,714452667,7500.0,963.27,59.74,1st Sandwitch Bar #396252,US,US,09,08,food,382,382,8506,PURCHASE,0,6536.73,True,False,2013-11-02 00:00:00,2016-09-06 01:04:30,2031-12-01 00:00:00,2013-11-02 00:00:00
424830,527148250,527148250,1000.0,932.99,0.0,Uptown Fries,US,US,05,08,food,997,997,4697,ADDRESS_VERIFICATION,0,67.01,False,False,2014-08-01 00:00:00,2016-06-12 03:41:02,2028-11-01 00:00:00,2014-08-01 00:00:00
238206,877017103,877017103,5000.0,1213.69,55.42,discount.com,US,US,05,08,online_retail,731,731,4690,PURCHASE,0,3786.31,False,False,2014-01-31 00:00:00,2016-01-11 00:05:55,2020-09-01 00:00:00,2014-01-31 00:00:00
608183,997379599,997379599,5000.0,5000.0,4.54,Apple iTunes,US,US,05,01,mobileapps,616,616,3311,PURCHASE,0,0.0,False,False,2012-02-05 00:00:00,2016-05-01 06:39:30,2019-07-01 00:00:00,2016-01-03 00:00:00
393943,711990261,711990261,1000.0,557.57,60.36,Blue Mountain eCards,US,US,02,08,online_gifts,219,219,5360,PURCHASE,0,442.43,False,False,2014-02-18 00:00:00,2016-05-08 14:15:33,2029-09-01 00:00:00,2016-01-24 00:00:00
280469,314506271,314506271,250.0,167.79,373.87,Domino's Pizza #860836,US,US,05,01,fastfood,815,815,2640,PURCHASE,0,82.21,True,False,2015-06-15 00:00:00,2016-12-05 22:06:44,2028-07-01 00:00:00,2016-11-24 00:00:00
27285,383028435,383028435,15000.0,12509.87,31.21,Renaissance Hotel #329481,US,US,02,01,hotels,805,805,5391,PURCHASE,0,2490.13,True,False,2015-11-02 00:00:00,2016-04-14 19:30:26,2029-09-01 00:00:00,2015-11-02 00:00:00
95906,796539151,796539151,15000.0,6941.39,51.64,Lyft,US,US,02,01,rideshare,148,148,7130,PURCHASE,0,8058.61,False,False,2014-01-10 00:00:00,2016-10-01 08:04:08,2022-09-01 00:00:00,2014-01-10 00:00:00
490795,944764680,944764680,2500.0,2399.66,467.15,apple.com,US,US,02,01,online_retail,853,853,2195,PURCHASE,0,100.34,False,False,2014-03-13 00:00:00,2016-09-13 10:20:12,2020-10-01 00:00:00,2014-03-13 00:00:00
142125,903360157,903360157,50000.0,14448.89,375.08,EZ Putt Putt #503815,US,US,02,01,entertainment,722,722,7104,PURCHASE,0,35551.11,True,False,2015-03-28 00:00:00,2016-07-07 21:26:40,2024-08-01 00:00:00,2016-05-22 00:00:00
565196,144991614,144991614,15000.0,1150.65,10.35,Lyft,US,US,05,01,rideshare,195,195,3544,PURCHASE,0,13849.35,False,False,2015-06-08 00:00:00,2016-04-23 13:03:09,2027-03-01 00:00:00,2016-04-19 00:00:00
479556,324395611,324395611,10000.0,3614.45,149.0,alibaba.com,US,US,09,01,online_retail,509,509,2657,PURCHASE,0,6385.55,False,False,2012-05-28 00:00:00,2016-09-24 01:31:34,2022-01-01 00:00:00,2012-05-28 00:00:00
94230,802275729,802275729,1000.0,261.58,264.51,AMC #724446,US,US,05,01,entertainment,982,982,8408,PURCHASE,0,738.42,True,False,2013-05-13 00:00:00,2016-09-07 07:41:26,2020-01-01 00:00:00,2013-05-13 00:00:00
27061,132245147,132245147,1000.0,177.52,278.95,oldnavy.com,US,US,02,01,online_retail,105,105,894,PURCHASE,0,822.48,False,False,2013-05-14 00:00:00,2016-11-18 10:08:05,2031-09-01 00:00:00,2016-09-11 00:00:00
456769,458157665,458157665,5000.0,4433.98,6.6,Arbys #120948,MEX,MEX,09,01,fastfood,177,177,5988,PURCHASE,0,566.02,True,False,2015-09-25 00:00:00,2016-12-10 11:39:36,2025-12-01 00:00:00,2016-01-18 00:00:00
492857,252988564,252988564,15000.0,10607.16,461.47,Dunkin' Donuts #343350,US,US,09,08,fastfood,941,941,5331,PURCHASE,0,4392.84,True,False,2015-06-19 00:00:00,2016-03-31 13:15:52,2023-09-01 00:00:00,2015-06-19 00:00:00
83265,456044564,456044564,10000.0,3989.16,289.71,Walgreens #164152,US,US,02,01,health,746,746,5658,PURCHASE,0,6010.84,True,False,2012-10-05 00:00:00,2016-02-22 01:17:04,2030-04-01 00:00:00,2016-02-16 00:00:00
352186,430949741,430949741,500.0,117.56,188.43,Universe Massage #511290,US,US,05,01,personal care,602,602,8285,PURCHASE,0,382.44,True,False,2015-09-25 00:00:00,2016-01-12 07:39:51,2022-08-01 00:00:00,2015-09-25 00:00:00
25106,772212779,772212779,250.0,250.0,191.72,34th BBQ #436606,US,US,05,01,food,324,324,6432,PURCHASE,0,0.0,True,False,2015-12-26 00:00:00,2016-11-18 14:30:45,2028-06-01 00:00:00,2016-10-14 00:00:00
552275,412558887,412558887,15000.0,2201.35,110.85,Fresh Online Services,US,US,05,01,online_gifts,120,120,1137,PURCHASE,0,12798.65,False,False,2014-08-27 00:00:00,2016-07-06 06:35:18,2030-12-01 00:00:00,2016-06-23 00:00:00
85480,456044564,456044564,10000.0,3374.68,252.79,WSC #457468,CAN,CAN,09,01,health,746,746,5658,PURCHASE,0,6625.32,False,False,2012-10-05 00:00:00,2016-05-30 07:51:49,2024-12-01 00:00:00,2016-05-25 00:00:00
247941,769784875,769784875,7500.0,4696.92,23.91,Arbys #425001,US,US,05,01,fastfood,390,390,5412,PURCHASE,0,2803.08,True,False,2014-11-19 00:00:00,2016-02-28 13:31:27,2023-05-01 00:00:00,2014-11-19 00:00:00
127154,243374440,243374440,15000.0,10751.37,6.09,Apple iTunes,US,US,09,08,mobileapps,912,912,1092,PURCHASE,0,4248.63,False,False,2014-11-05 00:00:00,2016-02-15 21:00:27,2024-07-01 00:00:00,2014-11-05 00:00:00
148754,816425459,816425459,1000.0,702.69,66.39,alibaba.com,US,US,02,01,online_retail,134,134,1950,PURCHASE,0,297.31,False,False,2015-09-20 00:00:00,2016-03-09 01:47:46,2022-05-01 00:00:00,2015-09-20 00:00:00
28852,917297797,917297797,5000.0,2597.05,74.35,alibaba.com,US,US,05,01,online_retail,561,561,7190,PURCHASE,0,2402.95,False,False,2014-08-10 00:00:00,2016-09-04 05:35:39,2029-06-01 00:00:00,2014-08-10 00:00:00
612432,194596994,194596994,15000.0,14913.47,4.36,AMC #79863,US,US,09,01,entertainment,663,663,8002,PURCHASE,0,86.53,True,False,2012-01-06 00:00:00,2016-11-01 01:48:09,2025-12-01 00:00:00,2016-05-25 00:00:00
578361,589642154,589642154,10000.0,1219.39,24.16,discount.com,US,US,09,08,online_retail,416,416,1565,PURCHASE,0,8780.61,False,False,2014-11-14 00:00:00,2016-08-04 21:32:51,2022-07-01 00:00:00,2016-07-23 00:00:00
421697,289059209,289059209,7500.0,3318.82,587.49,Pizza Hut #213060,PR,PR,05,01,fastfood,148,148,9716,PURCHASE,0,4181.18,True,False,2012-10-30 00:00:00,2016-12-06 02:42:40,2028-10-01 00:00:00,2016-07-18 00:00:00
389968,825566546,825566546,15000.0,13934.59,53.1,San Francisco Post,US,US,09,01,subscriptions,273,273,6806,PURCHASE,0,1065.41,False,False,2015-08-16 00:00:00,2016-03-13 04:36:26,2028-03-01 00:00:00,2015-08-16 00:00:00
54724,221860806,221860806,500.0,500.0,27.91,Best Pub,US,US,09,01,food,163,163,1601,PURCHASE,0,0.0,True,False,2014-12-31 00:00:00,2016-11-07 19:45:38,2031-08-01 00:00:00,2014-12-31 00:00:00
315221,447957199,447957199,5000.0,3694.9,34.45,walmart.com,US,US,05,08,online_retail,104,104,2100,PURCHASE,0,1305.1,False,False,2014-12-09 00:00:00,2016-06-18 12:50:06,2019-04-01 00:00:00,2016-06-14 00:00:00
345062,478814606,478814606,15000.0,9936.34,143.24,apple.com,US,US,05,08,online_retail,760,760,438,PURCHASE,0,5063.66,False,False,2012-03-05 00:00:00,2016-02-16 05:16:18,2024-01-01 00:00:00,2012-03-05 00:00:00
391829,113589100,113589100,5000.0,2720.99,151.61,1st Sandwitch Bar #758805,US,US,02,01,food,376,376,5810,PURCHASE,0,2279.01,False,False,2015-06-12 00:00:00,2016-01-25 05:52:21,2020-10-01 00:00:00,2015-06-12 00:00:00
132644,442756535,442756535,7500.0,7124.48,122.19,Hilton Hotels #780295,US,US,02,01,hotels,633,633,9884,PURCHASE,0,375.52,False,False,2014-06-06 00:00:00,2016-01-21 01:04:46,2030-12-01 00:00:00,2014-06-06 00:00:00
25838,441288788,441288788,2500.0,1352.31,20.83,Spotify,US,US,02,01,online_subscriptions,726,726,6926,PURCHASE,0,1147.69,False,False,2015-01-22 00:00:00,2016-10-29 13:47:19,2024-10-01 00:00:00,2015-01-22 00:00:00
564009,901922840,901922840,20000.0,13338.63,283.29,Washington Times,US,US,05,01,subscriptions,713,713,1548,PURCHASE,0,6661.37,False,False,2013-09-09 00:00:00,2016-10-05 22:44:46,2031-02-01 00:00:00,2016-08-23 00:00:00
602898,156776418,156776418,7500.0,6653.38,350.73,amazon.com,US,US,05,01,online_retail,214,214,7369,PURCHASE,0,846.62,False,False,2013-06-13 00:00:00,2016-02-22 20:40:00,2024-12-01 00:00:00,2013-06-13 00:00:00
490113,875496525,875496525,2500.0,1059.72,283.23,walmart.com,US,US,05,08,online_retail,170,170,5387,PURCHASE,0,1440.28,False,False,2013-08-10 00:00:00,2016-04-07 01:41:41,2024-05-01 00:00:00,2013-08-10 00:00:00
422831,840247709,840247709,2500.0,1305.25,192.95,Franks Sandwitch Bar,US,US,05,01,food,884,884,483,PURCHASE,0,1194.75,True,False,2014-11-05 00:00:00,2016-03-29 10:41:07,2029-08-01 00:00:00,2014-11-05 00:00:00
45881,186548638,186548638,7500.0,6074.73,201.21,AMC #191138,US,US,02,01,entertainment,864,864,3718,PURCHASE,0,1425.27,True,False,2015-02-15 00:00:00,2016-07-30 10:31:40,2025-09-01 00:00:00,2015-02-15 00:00:00
340354,484705396,484705396,10000.0,3763.79,131.19,amazon.com,US,US,09,01,online_retail,922,922,4431,REVERSAL,0,6236.21,False,False,2014-11-21 00:00:00,2016-10-09 01:10:30,2022-04-01 00:00:00,2016-08-09 00:00:00
15796,182040771,182040771,7500.0,2930.0,139.58,34th Bistro,US,US,05,08,food,323,323,7308,REVERSAL,0,4570.0,True,False,2012-03-21 00:00:00,2016-03-22 10:05:16,2028-01-01 00:00:00,2016-02-03 00:00:00
337237,522162685,522162685,5000.0,3167.53,100.45,Subway #540372,US,US,05,01,fastfood,510,510,9852,PURCHASE,0,1832.47,True,False,2007-10-10 00:00:00,2016-01-17 09:32:28,2020-10-01 00:00:00,2007-10-10 00:00:00
77160,626521203,626521203,7500.0,1631.81,169.07,target.com,US,US,05,01,online_retail,792,792,8698,PURCHASE,0,5868.19,False,False,2010-11-21 00:00:00,2016-06-14 00:10:12,2020-03-01 00:00:00,2016-04-29 00:00:00
425766,838085703,838085703,5000.0,501.07,54.36,EZ Putt Putt #240241,US,US,09,01,entertainment,625,626,4062,PURCHASE,0,4498.93,True,False,2015-09-24 00:00:00,2016-01-21 18:14:46,2023-06-01 00:00:00,2015-09-24 00:00:00
471348,596055615,596055615,20000.0,19083.5,52.55,discount.com,US,US,02,01,online_retail,733,733,9889,PURCHASE,0,916.5,False,False,2011-10-15 00:00:00,2016-05-25 05:23:54,2029-10-01 00:00:00,2011-10-15 00:00:00
615416,472442272,472442272,7500.0,4265.5,115.62,Shake Shack #72209,US,US,02,01,fastfood,598,598,6856,PURCHASE,0,3234.5,True,False,2015-12-19 00:00:00,2016-12-01 11:30:22,2026-04-01 00:00:00,2016-11-18 00:00:00
51309,896344900,896344900,10000.0,10000.0,47.31,Sunoco Gas #403204,US,US,05,01,fuel,901,901,5278,PURCHASE,0,0.0,True,False,2014-02-19 00:00:00,2016-07-06 02:44:22,2024-07-01 00:00:00,2014-02-19 00:00:00
82004,976523537,976523537,5000.0,4155.02,214.0,Uber,MEX,MEX,09,08,rideshare,757,757,7319,PURCHASE,0,844.98,False,False,2015-09-09 00:00:00,2016-08-17 14:23:51,2021-11-01 00:00:00,2015-09-09 00:00:00
329293,827900443,827900443,7500.0,6052.0,49.02,discount.com,US,US,05,01,online_retail,854,854,5520,PURCHASE,0,1448.0,False,False,2014-12-05 00:00:00,2016-08-29 01:04:21,2023-04-01 00:00:00,2014-12-05 00:00:00
200773,257955599,257955599,1000.0,739.47,8.83,Apple iTunes,US,US,05,01,mobileapps,715,715,4478,PURCHASE,0,260.53,False,False,2015-07-19 00:00:00,2016-12-19 20:34:52,2024-01-01 00:00:00,2015-07-19 00:00:00
84921,456044564,456044564,10000.0,8975.96,54.25,discount.com,US,US,09,01,online_retail,746,746,5658,PURCHASE,0,1024.04,False,False,2012-10-05 00:00:00,2016-05-05 03:21:48,2028-08-01 00:00:00,2016-05-03 00:00:00
195897,798645501,798645501,5000.0,2934.06,296.89,West End Beauty #542603,US,US,09,08,personal care,780,780,4279,PURCHASE,0,2065.94,True,False,2015-08-11 00:00:00,2016-03-09 17:41:42,2027-04-01 00:00:00,2016-01-04 00:00:00
274287,967263311,967263311,2500.0,2080.87,1.77,sears.com,US,US,02,01,online_retail,434,434,4800,PURCHASE,0,419.13,False,False,2015-03-17 00:00:00,2016-09-09 05:49:52,2022-07-01 00:00:00,2015-03-17 00:00:00
8054,642218725,642218725,10000.0,9839.78,192.48,Blue Mountain eCards,US,US,05,01,online_gifts,680,680,2196,PURCHASE,0,160.22,False,False,2015-12-09 00:00:00,2016-02-01 06:08:07,2019-07-01 00:00:00,2015-12-09 00:00:00
317340,152207726,152207726,5000.0,4671.48,62.97,Sunoco Gas #425592,US,US,90,01,fuel,770,770,3956,PURCHASE,0,328.52,True,False,2014-08-03 00:00:00,2016-11-15 11:25:38,2026-05-01 00:00:00,2014-08-03 00:00:00
374226,211909403,211909403,7500.0,5455.28,36.17,Auntie Anne's #699530,US,US,09,01,fastfood,777,777,5272,PURCHASE,0,2044.72,True,False,2015-12-29 00:00:00,2016-01-23 09:56:55,2032-01-01 00:00:00,2015-12-29 00:00:00
606135,946281748,946281748,500.0,-131.82,429.0,West End Beauty #373881,US,US,02,01,personal care,938,938,40,PURCHASE,0,631.82,True,False,2015-04-17 00:00:00,2016-11-22 21:55:46,2025-08-01 00:00:00,2016-02-11 00:00:00
605839,946281748,946281748,500.0,114.33,575.97,West End Beauty #380339,US,US,05,08,personal care,938,938,40,PURCHASE,0,385.67,True,False,2015-04-17 00:00:00,2016-06-28 07:24:53,2027-06-01 00:00:00,2016-02-11 00:00:00
600423,700321326,700321326,2500.0,740.8,52.45,Rodeway Inn #599107,US,US,05,08,hotels,187,187,4019,PURCHASE,0,1759.2,True,False,2009-03-05 00:00:00,2016-02-14 02:53:15,2023-01-01 00:00:00,2016-01-26 00:00:00
473168,852221097,852221097,1000.0,476.62,52.1,Franks Pub #86033,US,US,09,01,food,442,442,5765,PURCHASE,0,523.38,True,False,2015-03-16 00:00:00,2016-02-21 05:06:25,2022-11-01 00:00:00,2015-03-16 00:00:00
561091,635037323,635037323,10000.0,9071.06,96.26,discount.com,US,US,09,01,online_retail,126,126,868,PURCHASE,0,928.94,False,False,2015-02-21 00:00:00,2016-01-31 07:40:57,2028-07-01 00:00:00,2015-02-21 00:00:00
535149,318001076,318001076,50000.0,24207.8,230.62,amazon.com,US,US,02,01,online_retail,633,633,1789,PURCHASE,0,25792.2,False,False,2015-12-11 00:00:00,2016-07-26 07:51:48,2022-03-01 00:00:00,2016-07-22 00:00:00
540816,303826211,303826211,500.0,270.1,416.22,Dallas Journal,US,US,09,01,subscriptions,801,801,9910,PURCHASE,0,229.9,False,False,2015-05-25 00:00:00,2016-10-03 04:26:55,2028-11-01 00:00:00,2015-05-25 00:00:00
362913,917216469,917216469,15000.0,5422.62,52.65,South Restaurant,US,US,09,01,food,126,126,7872,PURCHASE,0,9577.38,True,False,2014-09-18 00:00:00,2016-05-20 22:06:45,2022-11-01 00:00:00,2016-03-15 00:00:00
136996,226896970,226896970,50000.0,31147.18,50.21,AMC #79863,US,US,02,01,entertainment,874,874,3165,PURCHASE,0,18852.82,True,False,2014-05-25 00:00:00,2016-03-18 08:01:11,2028-01-01 00:00:00,2014-05-25 00:00:00
120248,979187005,979187005,5000.0,4617.19,43.36,target.com,US,US,05,01,online_retail,741,741,2315,PURCHASE,0,382.81,False,False,2015-03-16 00:00:00,2016-03-14 07:13:27,2024-12-01 00:00:00,2016-01-29 00:00:00
259821,712707413,712707413,15000.0,15000.0,300.75,EZ Putt Putt #804489,US,US,05,01,entertainment,192,192,9163,PURCHASE,0,0.0,True,False,2012-07-20 00:00:00,2016-05-04 17:29:56,2029-12-01 00:00:00,2012-07-20 00:00:00
248240,769784875,769784875,7500.0,5298.1,41.3,McDonalds #793694,US,US,80,08,fastfood,390,390,5412,PURCHASE,0,2201.9,True,False,2014-11-19 00:00:00,2016-09-02 22:43:46,2019-02-01 00:00:00,2016-08-17 00:00:00
525267,687900697,687900697,2500.0,2059.48,158.29,Uber,US,US,80,01,rideshare,109,109,6899,PURCHASE,0,440.52,False,False,2013-11-08 00:00:00,2016-11-04 21:52:54,2023-10-01 00:00:00,2013-11-08 00:00:00
227276,973681430,973681430,7500.0,1331.16,257.37,Universe Massage #596422,US,US,09,01,personal care,536,536,5323,PURCHASE,0,6168.84,True,False,2013-05-22 00:00:00,2016-10-22 06:52:16,2018-08-01 00:00:00,2016-06-13 00:00:00
4487,767113679,767113679,1000.0,570.55,12.94,Hyatt House #418834,US,US,09,08,hotels,940,940,6209,PURCHASE,0,429.45,True,False,2010-10-13 00:00:00,2016-02-19 16:22:31,2028-01-01 00:00:00,2010-10-13 00:00:00
478983,806692336,806692336,250.0,176.34,41.4,Mobil Gas #93827,US,US,09,08,fuel,468,468,1673,PURCHASE,0,73.66,True,False,2008-05-15 00:00:00,2016-06-10 11:50:48,2023-02-01 00:00:00,2008-05-15 00:00:00
264028,284596749,284596749,250.0,191.37,374.91,Dunkin' Donuts #921434,US,US,09,08,fastfood,625,625,3681,PURCHASE,0,58.63,True,False,2015-07-05 00:00:00,2016-09-05 03:25:43,2031-07-01 00:00:00,2016-06-19 00:00:00
